"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"422","Ramon Forster","CH","Trying to make common sense of things by connecting a few dots and some heretic thinking. Economy, technology and (of course) #Covid19.","2011-08-06 07:10:10",194,348,1406,FALSE,2020-08-04,"I think we're seeing a turning point in the narrative about #COVID19, away from death to #LongCovid and consequenti… https://t.co/sF1JBd7PYg","['COVID19', 'LongCovid']","Twitter for Android",FALSE
"423","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #worldnews 
Spain's new infections hits young, middle-aged....
https://t.co/Nvtm0VR6oC","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"424","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #worldnews 
WHO advance team ends visit to Ch...
https://t.co/lODrn93gvF","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"425","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #coronavirusvaccine 
Covid-19 vacci...
https://t.co/SGph8lMMlv","['CoronaInfoCH', 'COVID19', 'corona', 'coronavirusvaccine']","FS Poster",FALSE
"426","World Economic Forum","CH","The international organization for public private cooperation. ","",NA,NA,NA,NA,NA,"","","",NA
"427","Gerd Leonhard","CH","Humanist & Futurist, Author of bestselling book https://t.co/SYltFfVW4o. Top-rated Keynote Speaker & Virtual Presenter see https://t.co/aeLotCzwyH + https://t.co/jI5Ki3mbfF. CEO @FuturesAgency","2007-07-15 02:09:08",46258,38215,4788,FALSE,2020-08-04,"""The Future is better than we think"" Online Conference #covid19 +Future of Business 3/26 2020 TheFuturesAgency… https://t.co/czH8IMRO5A","['covid19']","Buffer",FALSE
"428","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #sport #uk 
Eddie Hearn’s Fight Camp: I...
https://t.co/cytHDiwgkE","['CoronaInfoCH', 'COVID19', 'corona', 'sport', 'uk']","FS Poster",FALSE
"429","Sustainability","CH","Sustainability (ISSN 2071-1050; IF 2.576) is an #openaccess semi-monthly journal, covering all the aspects of #Sustainability, published by @MDPIOpenAccess","2015-09-17 02:56:49",3486,4964,2553,FALSE,2020-08-04,"Special Issue ""The Rise of Domestic Tourism and Non-Travelling in the Times of COVID-19"" welcomes submission

Edite… https://t.co/yBTScUn6ZF","","Twitter Web App",FALSE
"430","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #healthandmedical #us 
'New Phase'...
https://t.co/rREd7okqjY","['CoronaInfoCH', 'COVID19', 'corona', 'healthandmedical', 'us']","FS Poster",FALSE
"431","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #healthandmedical #us 
No RCT for Masks? No Problem, MedPageToday
https://covidn...
https://t.co/Lnh0N6HiMH","['CoronaInfoCH', 'COVID19', 'corona', 'healthandmedical', 'us']","FS Poster",FALSE
"432","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #healthandmedical #us 
How a $175 COVID-19 Test Led to $2,479...
https://t.co/eKWRqyGwlD","['CoronaInfoCH', 'COVID19', 'corona', 'healthandmedical', 'us']","FS Poster",FALSE
"433","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #healthandmedical #us 
Interns, Welcome to Primary Care ...
https://t.co/x4rjhAWMXt","['CoronaInfoCH', 'COVID19', 'corona', 'healthandmedical', 'us']","FS Poster",FALSE
"434","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #healthandmedical #us 
What We Know Now about Chi...
https://t.co/bOaxNUMaia","['CoronaInfoCH', 'COVID19', 'corona', 'healthandmedical', 'us']","FS Poster",FALSE
"435","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #worldnews 
7 Cardinals, 6 staff test positive; ...
https://t.co/E6LBrVkQir","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"436","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",360,1890,149,FALSE,2020-08-04,"#CoronaInfoCH #COVID19 #corona #worldnews 
Michigan adapts to absentee ballot ...
https://t.co/Q6dxUTkSxb","['CoronaInfoCH', 'COVID19', 'corona', 'worldnews']","FS Poster",FALSE
"437","Robert Marten","CH","Work @AllianceHPSR @WHO on #HealthSystems, #PHC, #NCDs, #STAX, #PlanetaryHealth. @LSHTM PhD. Former @RockefellerFdn @WHOSierraLeone @WHO India. @CFR_org Member.","2012-03-11 20:26:18",7895,1000,37020,TRUE,2020-08-06,"Congratulations to @NordstrmAnders! Good news for @WHO, good news for @HelenClarkNZ &amp; @MaEllenSirleaf, good news fo… https://t.co/09gswmrNzi","","Twitter for iPhone",FALSE
"438","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
Biden's Post-Covid Rx: Massive Government Spend...
https://t.co/tTDZOKSnsj","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"439","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
There Have Been 38 St...
https://t.co/rvWYwvETOW","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"440","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
White House: Friday or bust for virus aid deal, RollCall
http...
https://t.co/GWqYKdPuIW","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"441","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
Justices overturn Tennessee mail vote ...
https://t.co/U4NzhaUIpD","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"442","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
Capitol negotiators still stuck, still tr...
https://t.co/DlkYVoXXst","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"443","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
COVID-19 quarantine lapses often start...
https://t.co/3iu62e7xby","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"444","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
Bank of England holds interest rates at record l...
https://t.co/ePt7kWq9XH","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"445","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #us 
Facebook takes down Trump post saying kid...
https://t.co/bV74UUlmCX","['CoronaInfoCH', 'COVID19', 'corona', 'us']","FS Poster",FALSE
"446","Gavi, the Vaccine Alliance","CH","Gavi, the Vaccine Alliance, helps vaccinate half the world’s children against deadly and debilitating diseases. #VaccinesWork","2009-12-16 14:32:10",122884,1323,5669,TRUE,2020-08-06,"We’re proud to support @UNICEFDRC’s vital efforts to tackle misinformation in DRC to boost vaccine coverage and edu… https://t.co/A5MaPfaaAt","","TweetDeck",FALSE
"447","FIM","CH","@fim_live World Governing Body for motorcycle sport: 112 National Federations. Global advocate for motorcycling. ","",NA,NA,NA,NA,NA,"","","",NA
"448","Tedros Adhanom Ghebreyesus","CH","Director-General of the World Health Organization","2010-09-12 13:09:27",1253940,920,8805,TRUE,2020-08-06,"I invite
@CFigueres
@GaviSeth
@PeterASands 
to support the @WHO #WearAMask challenge and help us spread the word ab… https://t.co/JdhMLt1d7n","['WearAMask']","Twitter for iPhone",FALSE
"449","EASLnews","CH","Join EASL at an innovative & engaging event: The Digital International Liver Congress™ 2020. #ILC2020
____________
EASL does not express any political opinion","2011-06-15 08:35:34",12129,2165,7812,FALSE,2020-08-06,"Hear Dr Tobias Boettler's  interview on #COVID19 &amp; the #liver, mentioning the  #EASL-ESCMID Position Paper. @esanum… https://t.co/InGpYM5TFR","['COVID19', 'liver', 'EASL']","Twitter Web App",FALSE
"450","World Health Organization (WHO)","CH","We are the #UnitedNations’ health agency. We are committed to achieving better health for everyone, everywhere - #HealthForAll","2008-04-23 19:56:27",8177142,1726,10958,TRUE,2020-08-06,"😷 Masks during #COVID19: Who should wear them, when and how

#coronavirus

https://t.co/bVnTKUcBfQ","['COVID19', 'coronavirus']","Twitter Web App",FALSE
"451","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #coronavirusvaccine 
It's not for me:...
https://t.co/LREYs5rwY7","['CoronaInfoCH', 'COVID19', 'corona', 'coronavirusvaccine']","FS Poster",FALSE
"452","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona #business 
GLOBAL MARKETS-Stocks slip as ...
https://t.co/Ljy4LZ1A2V","['CoronaInfoCH', 'COVID19', 'corona', 'business']","FS Poster",FALSE
"453","UNITAR","CH","Official Twitter account of the UN Institute for Training & Research (UNITAR). We empower our beneficiaries through knowledge & learning. Exec Dir:@NikhilSethUN","2009-04-22 11:48:36",60047,1010,4232,TRUE,2020-08-06,"Have you already checked our new factsheet on the impact that the ","","",NA
"454","IOM Research","CH","IOM Migration Policy Research Division account. Promoting informed debate on migration through academic/applied research & analysis. RT ≠ endorsement","2016-10-12 13:21:01",2210,633,1465,FALSE,2020-08-06,"In the first paper of this series, @alangamlen asks if the #COVID19 pandemic will bring about the end of the “age o… https://t.co/Wtydcsvsd4","['COVID19']","Twitter Web App",FALSE
"455","IOM Research","CH","IOM Migration Policy Research Division account. Promoting informed debate on migration through academic/applied research & analysis. RT ≠ endorsement","2016-10-12 13:21:01",2210,633,1465,FALSE,2020-08-06,"IOM Research is publishing a series of think pieces, written by our High-Level Advisers, on the potential changes,… https://t.co/Au26PQ1Q1c","","Twitter Web App",FALSE
"456","World Economic Forum","CH","The international organization for public private cooperation. ","",NA,NA,NA,NA,NA,"","","",NA
"457","Philipp Negele","CH","Successful and experienced: 20 years of sales & marketing in the ICT industry. Now, account manager for technology service providers at Gartner (@Gartner_inc).","2011-02-16 12:35:10",77,138,7,FALSE,2020-08-06,"Gartner forecasts worldwide public ","","",NA
"458","Mahmoud Jabari","CH","Africa & Middle East Specialist @YGLvoices @wef. Previously at the Office of the Quartet in Jerusalem.","2016-11-30 13:38:06",362,592,1389,FALSE,2020-08-06,"COVIDPass is a new app that acts as a health passport for travelers who are virus-free. It’s launching in September… https://t.co/nEUgxCxwzt","","Twitter for iPhone",FALSE
"459","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
New beats in stylish life
https://t.co/9YtLQGkPDo...
https://t.co/luf06StUxe","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"460","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Solo2 Wireless, Active Collection
https://t.co/ohJvfr1eNw...
https://t.co/TTRpyGdS3f","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"461","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
The Sunglass Hut Artist Series
https://t.co/kyRfUZz9Ur...
https://t.co/q2R88vPkL6","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"462","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
12 Things You Can Replace With a $38 Tablet
https://t.co/MfHLZeHt6N...
https://t.co/UDPBmZdb9e","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"463","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Phantom DJ4 review and deals
https://t.co/5qgAo5ZYiC...
https://t.co/NbL1n6OOwQ","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"464","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Set of products with slider
https://t.co/rez8NowTq7...
https://t.co/0xtRRGpqnn","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"465","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Set of awesome products in grid
https://t.co/OtNC1UJwVO?...
https://t.co/SVF2zM9Z8S","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"466","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Top list of offers
https://t.co/vwgehD59wn...
https://t.co/1hxBO5bv5o","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"467","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Creative oldschool camera
https://t.co/kiAKIoh2rs...
https://t.co/PhFsLoCCn1","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"468","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Modern and style watch
https://t.co/EYAWiFCvJg...
https://t.co/UPBAf8w9h8","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"469","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Phantom quadrocopter DJ3 review
https://t.co/SOEWZw2E3a...
https://t.co/OPekVeKpOj","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"470","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Modern watches as gift for him
https://t.co/oUG3bdtp6K...
https://t.co/dqILRvalY8","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"471","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Elegant watch
https://t.co/wZJVDiHhDa...
https://t.co/hOViHkcoEn","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"472","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
What to wear in this season?
https://t.co/sKup2kl1DB...
https://t.co/ID8TuOMsfR","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"473","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Travel accessories - best deals
https://t.co/1ifmC6m0Lo...
https://t.co/GElFkeZV0C","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"474","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Phantom DJ4 review and deals
https://t.co/GgoKRFbU4Z...
https://t.co/kTjoiSSqel","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"475","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Test amazon links
https://t.co/jFFXMAKdPO...
https://t.co/hePcAfgUxN","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"476","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Password Reset
https://t.co/plhcwWTyld...
https://t.co/zfGxuRMd8d","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"477","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Account
https://t.co/WeWF0SfuHQ...
https://t.co/oeC3fvOH9z","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"478","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Members
https://t.co/hmX2Jprr2V...
https://t.co/gffn5FWURm","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"479","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
Login
https://t.co/j44MftcaYl...
https://t.co/RZ621KfhJB","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
"480","covidnews.ch","CH","Coronavirus Statistics, Information & News","2020-03-21 16:13:52",363,1890,150,FALSE,2020-08-06,"#CoronaInfoCH #COVID19 #corona 
User
https://t.co/rmd2nsqv63...
https://t.co/0u2aZiyUPR","['CoronaInfoCH', 'COVID19', 'corona']","FS Poster",FALSE
